Year|Month|DOMESTIC|INTERNATIONAL|TOTAL|airport|direction
2020|12|6247|1374|7621|FLL|Origin
2020|TOTAL|62377|12796|75173|FLL|Origin
2021|1|5975|1344|7319|FLL|Origin
2021|2|5535|1149|6684|FLL|Origin
2021|3|7968|1298|9266|FLL|Origin
2021|4|7800|1276|9076|FLL|Origin
2021|5|8384|1635|10019|FLL|Origin
2021|6|7966|1625|9591|FLL|Origin
2021|7|8178|1763|9941|FLL|Origin
2021|8|7576|1748|9324|FLL|Origin
2021|9|6810|1634|8444|FLL|Origin
2021|10|7204|1738|8942|FLL|Origin
2021|11|7194|1763|8957|FLL|Origin
2021|12|7532|2113|9645|FLL|Origin
2021|TOTAL|88122|19086|107208|FLL|Origin
2022|1|7160|2005|9165|FLL|Origin
2022|2|7070|1828|8898|FLL|Origin
2022|3|8247|2206|10453|FLL|Origin
2022|4|7627|2158|9785|FLL|Origin
2022|5|7626|2115|9741|FLL|Origin
2022|6|6510|2043|8553|FLL|Origin
2022|7|6688|2118|8806|FLL|Origin
2022|8|6396|2296|8692|FLL|Origin
2022|9|5805|1852|7657|FLL|Origin
2022|10|6470|2014|8484|FLL|Origin
2022|11|7092|2118|9210|FLL|Origin
2022|12|7641|2591|10232|FLL|Origin
2022|TOTAL|84332|25344|109676|FLL|Origin
2023|1|7780|2565|10345|FLL|Origin
2023|2|7366|2307|9673|FLL|Origin
2023|3|8810|2601|11411|FLL|Origin
2023|4|7695|2379|10074|FLL|Origin
2023|5|7670|2349|10019|FLL|Origin
2023|TOTAL|39321|12201|51522|FLL|Origin
2002|10|5680|1089|6769|FLL|Destination
2002|11|5792|1212|7004|FLL|Destination
2002|12|6272|1418|7690|FLL|Destination
2002|TOTAL|68599|7336|75935|FLL|Destination
2003|1|6416|1364|7780|FLL|Destination
2003|2|6048|1298|7346|FLL|Destination
2003|3|6959|1525|8484|FLL|Destination
2003|4|6564|1354|7918|FLL|Destination
2003|5|5996|1231|7227|FLL|Destination
2003|6|6025|1296|7321|FLL|Destination
2003|7|6026|1376|7402|FLL|Destination
2003|8|5982|1384|7366|FLL|Destination
2003|9|5689|1026|6715|FLL|Destination
2003|10|6287|1094|7381|FLL|Destination
2003|11|6458|1441|7899|FLL|Destination
2003|12|6929|1621|8550|FLL|Destination
2003|TOTAL|75379|16010|91389|FLL|Destination
2004|1|6977|1634|8611|FLL|Destination
2004|2|7055|1605|8660|FLL|Destination
2004|3|7707|1714|9421|FLL|Destination
2004|4|7409|1645|9054|FLL|Destination
2004|5|6739|1585|8324|FLL|Destination
2004|6|6404|1495|7899|FLL|Destination
2004|7|6546|1815|8361|FLL|Destination
2004|8|6563|1763|8326|FLL|Destination
2004|9|5143|768|5911|FLL|Destination
2004|10|7072|1158|8230|FLL|Destination
2004|11|7229|1378|8607|FLL|Destination
2004|12|8453|1585|10038|FLL|Destination
2004|TOTAL|83297|18145|101442|FLL|Destination
2005|1|8427|1642|10069|FLL|Destination
2005|2|8389|1594|9983|FLL|Destination
2005|3|9308|2044|11352|FLL|Destination
2005|4|8641|1903|10544|FLL|Destination
2005|5|8160|1956|10116|FLL|Destination
2005|6|7694|1801|9495|FLL|Destination
2005|7|8067|2077|10144|FLL|Destination
2005|8|7832|1763|9595|FLL|Destination
2005|9|6807|1386|8193|FLL|Destination
2005|10|6599|1338|7937|FLL|Destination
2005|11|7959|1657|9616|FLL|Destination
2005|12|8034|1896|9930|FLL|Destination
2005|TOTAL|95917|21057|116974|FLL|Destination
2006|1|7864|1846|9710|FLL|Destination
2006|2|7248|1698|8946|FLL|Destination
2006|3|8526|1948|10474|FLL|Destination
2006|4|8075|1877|9952|FLL|Destination
2006|5|7045|1748|8793|FLL|Destination
2006|6|6656|1816|8472|FLL|Destination
2006|7|6846|1882|8728|FLL|Destination
2006|8|6668|1643|8311|FLL|Destination
2006|9|6032|1288|7320|FLL|Destination
2006|10|6477|1350|7827|FLL|Destination
2006|11|6766|1510|8276|FLL|Destination
2006|12|7527|1859|9386|FLL|Destination
2006|TOTAL|85730|20465|106195|FLL|Destination
2007|1|7640|1759|9399|FLL|Destination
2007|2|7213|1810|9023|FLL|Destination
2007|3|8460|2134|10594|FLL|Destination
2007|4|8017|1947|9964|FLL|Destination
2007|5|7291|1868|9159|FLL|Destination
2007|6|7022|1963|8985|FLL|Destination
2007|7|7235|2100|9335|FLL|Destination
2007|8|7114|1964|9078|FLL|Destination
2007|9|6333|1540|7873|FLL|Destination
2007|10|6797|1532|8329|FLL|Destination
2007|11|7389|1681|9070|FLL|Destination
2007|12|7992|2118|10110|FLL|Destination
2007|TOTAL|88503|22416|110919|FLL|Destination
2008|1|7952|2050|10002|FLL|Destination
2008|2|7883|1980|9863|FLL|Destination
2008|3|8888|2196|11084|FLL|Destination
2008|4|8137|1994|10131|FLL|Destination
2008|5|7624|1986|9610|FLL|Destination
2008|6|7082|2008|9090|FLL|Destination
2008|7|7198|1991|9189|FLL|Destination
2008|8|6747|1728|8475|FLL|Destination
2008|9|5416|1291|6707|FLL|Destination
2008|10|5865|1355|7220|FLL|Destination
2008|11|6456|1504|7960|FLL|Destination
2008|12|7003|1692|8695|FLL|Destination
2008|TOTAL|86251|21775|108026|FLL|Destination
2009|1|6849|1768|8617|FLL|Destination
2009|2|6352|1635|7987|FLL|Destination
2009|3|7315|1862|9177|FLL|Destination
2009|4|6780|1783|8563|FLL|Destination
2009|5|6387|1693|8080|FLL|Destination
2009|6|6153|1654|7807|FLL|Destination
2009|7|6524|1848|8372|FLL|Destination
2009|8|6397|1824|8221|FLL|Destination
2009|9|5613|1324|6937|FLL|Destination
2009|10|6053|1357|7410|FLL|Destination
2009|11|6529|1573|8102|FLL|Destination
2009|12|7208|1874|9082|FLL|Destination
2009|TOTAL|78160|20195|98355|FLL|Destination
2010|1|7182|1817|8999|FLL|Destination
2010|2|6472|1724|8196|FLL|Destination
2010|3|7604|1825|9429|FLL|Destination
2010|4|6975|1622|8597|FLL|Destination
2010|5|6441|1648|8089|FLL|Destination
2010|6|6070|1647|7717|FLL|Destination
2010|7|6536|1951|8487|FLL|Destination
2010|8|6328|1762|8090|FLL|Destination
2010|9|5607|1371|6978|FLL|Destination
2010|10|5961|1405|7366|FLL|Destination
2010|11|6561|1583|8144|FLL|Destination
2010|12|7179|1889|9068|FLL|Destination
2010|TOTAL|78916|20244|99160|FLL|Destination
2011|1|7132|1868|9000|FLL|Destination
2011|2|6651|1614|8265|FLL|Destination
2011|3|7925|1742|9667|FLL|Destination
2011|4|7460|1654|9114|FLL|Destination
2011|5|6770|1388|8158|FLL|Destination
2011|6|6555|1402|7957|FLL|Destination
2011|7|6787|1758|8545|FLL|Destination
2011|8|6355|1556|7911|FLL|Destination
2011|9|5630|1180|6810|FLL|Destination
2011|10|6026|1186|7212|FLL|Destination
2011|11|6429|1498|7927|FLL|Destination
2011|12|7265|1873|9138|FLL|Destination
2011|TOTAL|80985|18719|99704|FLL|Destination
2012|1|7029|1737|8766|FLL|Destination
2012|2|6856|1622|8478|FLL|Destination
2012|3|7904|1737|9641|FLL|Destination
2012|4|7216|1652|8868|FLL|Destination
2012|5|6645|1631|8276|FLL|Destination
2012|6|6488|1644|8132|FLL|Destination
2012|7|6800|1764|8564|FLL|Destination
2012|8|6505|1667|8172|FLL|Destination
2012|9|5943|1271|7214|FLL|Destination
2012|10|6065|1211|7276|FLL|Destination
2012|11|6751|1468|8219|FLL|Destination
2012|12|7517|1690|9207|FLL|Destination
2012|TOTAL|81719|19094|100813|FLL|Destination
2013|1|7545|1683|9228|FLL|Destination
2013|2|6964|1536|8500|FLL|Destination
2013|3|8189|1779|9968|FLL|Destination
2013|4|7442|1663|9105|FLL|Destination
2013|5|6812|1590|8402|FLL|Destination
2013|6|6446|1417|7863|FLL|Destination
2013|7|6699|1617|8316|FLL|Destination
2013|8|6328|1563|7891|FLL|Destination
2013|9|5242|1150|6392|FLL|Destination
2013|10|5829|1212|7041|FLL|Destination
2013|11|6478|1458|7936|FLL|Destination
2013|12|7226|1832|9058|FLL|Destination
2013|TOTAL|81200|18500|99700|FLL|Destination
2014|1|6901|1810|8711|FLL|Destination
2014|2|6501|1656|8157|FLL|Destination
2014|3|7884|1937|9821|FLL|Destination
2014|4|7132|1790|8922|FLL|Destination
2014|5|6480|1820|8300|FLL|Destination
2014|6|6288|1760|8048|FLL|Destination
2014|7|6456|1910|8366|FLL|Destination
2014|8|6105|1900|8005|FLL|Destination
2014|9|5371|1336|6707|FLL|Destination
2014|10|5926|1485|7411|FLL|Destination
2014|11|6840|1673|8513|FLL|Destination
2014|12|7644|2051|9695|FLL|Destination
2014|TOTAL|79528|21128|100656|FLL|Destination
2015|1|7583|2101|9684|FLL|Destination
2015|2|7020|1904|8924|FLL|Destination
2015|3|8293|2279|10572|FLL|Destination
2015|4|7547|2033|9580|FLL|Destination
2015|5|7075|1895|8970|FLL|Destination
2015|6|6787|1867|8654|FLL|Destination
2015|7|7071|2054|9125|FLL|Destination
2015|8|6683|2000|8683|FLL|Destination
2015|9|5811|1513|7324|FLL|Destination
2015|10|6286|1544|7830|FLL|Destination
2015|11|7168|1742|8910|FLL|Destination
2015|12|8126|2166|10292|FLL|Destination
2015|TOTAL|85450|23098|108548|FLL|Destination
2016|1|7969|2206|10175|FLL|Destination
2016|2|7764|2090|9854|FLL|Destination
2016|3|8638|2414|11052|FLL|Destination
2016|4|7771|2244|10015|FLL|Destination
2016|5|7352|2102|9454|FLL|Destination
2016|6|7093|2141|9234|FLL|Destination
2016|7|7294|2283|9577|FLL|Destination
2016|8|6847|2242|9089|FLL|Destination
2016|9|6110|1929|8039|FLL|Destination
2016|10|6240|1847|8087|FLL|Destination
2016|11|7443|2132|9575|FLL|Destination
2016|12|8356|2671|11027|FLL|Destination
2016|TOTAL|88877|26301|115178|FLL|Destination
2017|1|8214|2730|10944|FLL|Destination
2017|2|7689|2498|10187|FLL|Destination
2017|3|9008|2881|11889|FLL|Destination
2017|4|8416|2724|11140|FLL|Destination
2017|5|7699|2498|10197|FLL|Destination
2017|6|7786|2610|10396|FLL|Destination
2017|7|8236|2801|11037|FLL|Destination
2017|8|7902|2701|10603|FLL|Destination
2017|9|5871|1819|7690|FLL|Destination
2017|10|7352|2219|9571|FLL|Destination
2017|11|7857|2534|10391|FLL|Destination
2017|12|8663|2953|11616|FLL|Destination
2017|TOTAL|94693|30968|125661|FLL|Destination
2018|1|8704|3014|11718|FLL|Destination
2018|2|8198|2855|11053|FLL|Destination
2018|3|9464|3258|12722|FLL|Destination
2018|4|8785|3166|11951|FLL|Destination
2018|5|8520|3032|11552|FLL|Destination
2018|6|8331|3055|11386|FLL|Destination
2018|7|8483|3277|11760|FLL|Destination
2018|8|8077|3197|11274|FLL|Destination
2018|9|7403|2677|10080|FLL|Destination
2018|10|7903|2746|10649|FLL|Destination
2018|11|8273|3016|11289|FLL|Destination
2018|12|8942|3374|12316|FLL|Destination
2018|TOTAL|101083|36667|137750|FLL|Destination
2019|1|8904|3341|12245|FLL|Destination
2019|2|8233|3090|11323|FLL|Destination
2019|3|9701|3582|13283|FLL|Destination
2019|4|8877|3336|12213|FLL|Destination
2019|5|8475|3241|11716|FLL|Destination
2019|6|7880|3190|11070|FLL|Destination
2019|7|7959|3364|11323|FLL|Destination
2019|8|7770|3233|11003|FLL|Destination
2019|9|6761|2250|9011|FLL|Destination
2019|10|7854|2507|10361|FLL|Destination
2019|11|8783|2755|11538|FLL|Destination
2019|12|9579|2948|12527|FLL|Destination
2019|TOTAL|100776|36837|137613|FLL|Destination
2020|1|9649|2792|12441|FLL|Destination
2020|2|9085|2666|11751|FLL|Destination
2020|3|8648|1998|10646|FLL|Destination
2020|4|2259|113|2372|FLL|Destination
2020|5|1683|46|1729|FLL|Destination
2020|6|2847|169|3016|FLL|Destination
2020|7|4791|740|5531|FLL|Destination
2020|8|4026|598|4624|FLL|Destination
2020|9|3311|591|3902|FLL|Destination
2020|10|4367|826|5193|FLL|Destination
2020|11|5486|979|6465|FLL|Destination
2020|12|6251|1366|7617|FLL|Destination
2020|TOTAL|62403|12884|75287|FLL|Destination
2021|1|5957|1347|7304|FLL|Destination
2021|2|5527|1191|6718|FLL|Destination
2021|3|7974|1289|9263|FLL|Destination
2021|4|7788|1266|9054|FLL|Destination
2021|5|8386|1628|10014|FLL|Destination
2021|6|7955|1600|9555|FLL|Destination
2021|7|8168|1637|9805|FLL|Destination
2021|8|7541|1737|9278|FLL|Destination
2021|9|6789|1625|8414|FLL|Destination
2021|10|7206|1733|8939|FLL|Destination
2021|11|7199|1752|8951|FLL|Destination
2021|12|7550|2106|9656|FLL|Destination
2021|TOTAL|88040|18911|106951|FLL|Destination
2022|1|7141|2010|9151|FLL|Destination
2022|2|7061|1827|8888|FLL|Destination
2022|3|8238|2210|10448|FLL|Destination
2022|4|7596|2156|9752|FLL|Destination
2022|5|7627|2105|9732|FLL|Destination
2022|6|6516|2031|8547|FLL|Destination
2022|7|6688|2112|8800|FLL|Destination
2022|8|6399|2296|8695|FLL|Destination
2022|9|5816|1847|7663|FLL|Destination
2022|10|6471|2017|8488|FLL|Destination
2022|11|7094|2103|9197|FLL|Destination
2022|12|7653|2596|10249|FLL|Destination
2022|TOTAL|84300|25310|109610|FLL|Destination
2023|1|7754|2564|10318|FLL|Destination
2023|2|7358|2309|9667|FLL|Destination
2023|3|8816|2603|11419|FLL|Destination
2023|4|7727|2380|10107|FLL|Destination
2023|5|7655|2337|9992|FLL|Destination
2023|TOTAL|39310|12193|51503|FLL|Destination
2002|10|1690|14.0|1704|RSW|Origin
2002|11|1954|47.0|2001|RSW|Origin
2002|12|2309|47.0|2356|RSW|Origin
2002|TOTAL|21898|303.0|22201|RSW|Origin
2003|1|2484|49.0|2533|RSW|Origin
2003|2|2581|44.0|2625|RSW|Origin
2003|3|3120|49.0|3169|RSW|Origin
2003|4|2885|36.0|2921|RSW|Origin
2003|5|2030|14.0|2044|RSW|Origin
2003|6|1799|13.0|1812|RSW|Origin
2003|7|1823|12.0|1835|RSW|Origin
2003|8|1774|13.0|1787|RSW|Origin
2003|9|1680|12.0|1692|RSW|Origin
2003|10|1983|23.0|2006|RSW|Origin
2003|11|2246|53.0|2299|RSW|Origin
2003|12|2727|53.0|2780|RSW|Origin
2003|TOTAL|27132|371.0|27503|RSW|Origin
2004|1|2748|56.0|2804|RSW|Origin
2004|2|2907|57.0|2964|RSW|Origin
2004|3|3305|68.0|3373|RSW|Origin
2004|4|2969|39.0|3008|RSW|Origin
2004|5|2403|18.0|2421|RSW|Origin
2004|6|2030|17.0|2047|RSW|Origin
2004|7|2090|23.0|2113|RSW|Origin
2004|8|1976|21.0|1997|RSW|Origin
2004|9|1720|19.0|1739|RSW|Origin
2004|10|2370|25.0|2395|RSW|Origin
2004|11|2812|50.0|2862|RSW|Origin
2004|12|3218|41.0|3259|RSW|Origin
2004|TOTAL|30548|434.0|30982|RSW|Origin
2005|1|3338|50.0|3388|RSW|Origin
2005|2|3600|42.0|3642|RSW|Origin
2005|3|4411|47.0|4458|RSW|Origin
2005|4|4001|23.0|4024|RSW|Origin
2005|5|2900|13.0|2913|RSW|Origin
2005|6|2476|15.0|2491|RSW|Origin
2005|7|2418|18.0|2436|RSW|Origin
2005|8|2315|16.0|2331|RSW|Origin
2005|9|1885|16.0|1901|RSW|Origin
2005|10|2445|30.0|2475|RSW|Origin
2005|11|3149|53.0|3202|RSW|Origin
2005|12|3431|73.0|3504|RSW|Origin
2005|TOTAL|36369|396.0|36765|RSW|Origin
2006|1|3455|73.0|3528|RSW|Origin
2006|2|3407|64.0|3471|RSW|Origin
2006|3|4152|71.0|4223|RSW|Origin
2006|4|3854|52.0|3906|RSW|Origin
2006|5|2671|27.0|2698|RSW|Origin
2006|6|2242|27.0|2269|RSW|Origin
2006|7|2321|26.0|2347|RSW|Origin
2006|8|2250|28.0|2278|RSW|Origin
2006|9|2100|25.0|2125|RSW|Origin
2006|10|2403|31.0|2434|RSW|Origin
2006|11|2959|68.0|3027|RSW|Origin
2006|12|3666|94.0|3760|RSW|Origin
2006|TOTAL|35480|586.0|36066|RSW|Origin
2007|1|3856|110.0|3966|RSW|Origin
2007|2|3727|100.0|3827|RSW|Origin
2007|3|4596|112.0|4708|RSW|Origin
2007|4|4096|74.0|4170|RSW|Origin
2007|5|2738|28.0|2766|RSW|Origin
2007|6|2347|28.0|2375|RSW|Origin
2007|7|2438|29.0|2467|RSW|Origin
2007|8|2361|31.0|2392|RSW|Origin
2007|9|2137|31.0|2168|RSW|Origin
2007|10|2428|34.0|2462|RSW|Origin
2007|11|2946|67.0|3013|RSW|Origin
2007|12|3456|78.0|3534|RSW|Origin
2007|TOTAL|37126|722.0|37848|RSW|Origin
2008|1|3475|80.0|3555|RSW|Origin
2008|2|3699|74.0|3773|RSW|Origin
2008|3|4458|80.0|4538|RSW|Origin
2008|4|3787|50.0|3837|RSW|Origin
2008|5|2647|30.0|2677|RSW|Origin
2008|6|2326|25.0|2351|RSW|Origin
2008|7|2360|31.0|2391|RSW|Origin
2008|8|2231|32.0|2263|RSW|Origin
2008|9|1859|29.0|1888|RSW|Origin
2008|10|2370|31.0|2401|RSW|Origin
2008|11|2898|73.0|2971|RSW|Origin
2008|12|3370|75.0|3445|RSW|Origin
2008|TOTAL|35480|610.0|36090|RSW|Origin
2009|1|3379|84.0|3463|RSW|Origin
2009|2|3404|78.0|3482|RSW|Origin
2009|3|4110|89.0|4199|RSW|Origin
2009|4|3612|77.0|3689|RSW|Origin
2009|5|2310|33.0|2343|RSW|Origin
2009|6|2116|23.0|2139|RSW|Origin
2009|7|2273|25.0|2298|RSW|Origin
2009|8|2230|28.0|2258|RSW|Origin
2009|9|1804|25.0|1829|RSW|Origin
2009|10|2068|27.0|2095|RSW|Origin
2009|11|2621|72.0|2693|RSW|Origin
2009|12|3166|80.0|3246|RSW|Origin
2009|TOTAL|33093|641.0|33734|RSW|Origin
2010|1|3310|77.0|3387|RSW|Origin
2010|2|3144|72.0|3216|RSW|Origin
2010|3|3971|97.0|4068|RSW|Origin
2010|4|3450|92.0|3542|RSW|Origin
2010|5|2585|46.0|2631|RSW|Origin
2010|6|2273|31.0|2304|RSW|Origin
2010|7|2278|36.0|2314|RSW|Origin
2010|8|2196|36.0|2232|RSW|Origin
2010|9|1929|26.0|1955|RSW|Origin
2010|10|2370|32.0|2402|RSW|Origin
2010|11|2858|51.0|2909|RSW|Origin
2010|12|3246|91.0|3337|RSW|Origin
2010|TOTAL|33610|687.0|34297|RSW|Origin
2011|1|3379|96.0|3475|RSW|Origin
2011|2|3339|93.0|3432|RSW|Origin
2011|3|4347|114.0|4461|RSW|Origin
2011|4|3927|105.0|4032|RSW|Origin
2011|5|2574|43.0|2617|RSW|Origin
2011|6|2179|28.0|2207|RSW|Origin
2011|7|2147|32.0|2179|RSW|Origin
2011|8|1989|35.0|2024|RSW|Origin
2011|9|1758|29.0|1787|RSW|Origin
2011|10|2069|30.0|2099|RSW|Origin
2011|11|2571|74.0|2645|RSW|Origin
2011|12|3121|94.0|3215|RSW|Origin
2011|TOTAL|33400|773.0|34173|RSW|Origin
2012|1|3172|104.0|3276|RSW|Origin
2012|2|3154|109.0|3263|RSW|Origin
2012|3|3954|131.0|4085|RSW|Origin
2012|4|3158|107.0|3265|RSW|Origin
2012|5|2247|50.0|2297|RSW|Origin
2012|6|2071|32.0|2103|RSW|Origin
2012|7|2100|35.0|2135|RSW|Origin
2012|8|1976|35.0|2011|RSW|Origin
2012|9|1716|32.0|1748|RSW|Origin
2012|10|2088|47.0|2135|RSW|Origin
2012|11|2822|77.0|2899|RSW|Origin
2012|12|3150|117.0|3267|RSW|Origin
2012|TOTAL|31608|876.0|32484|RSW|Origin
2013|1|3315|130.0|3445|RSW|Origin
2013|2|3216|124.0|3340|RSW|Origin
2013|3|4286|148.0|4434|RSW|Origin
2013|4|3470|145.0|3615|RSW|Origin
2013|5|2525|142.0|2667|RSW|Origin
2013|6|2103|32.0|2135|RSW|Origin
2013|7|2120|34.0|2154|RSW|Origin
2013|8|1928|37.0|1965|RSW|Origin
2013|9|1588|30.0|1618|RSW|Origin
2013|10|2041|42.0|2083|RSW|Origin
2013|11|2666|86.0|2752|RSW|Origin
2013|12|3068|131.0|3199|RSW|Origin
2013|TOTAL|32326|1081.0|33407|RSW|Origin
2014|1|3165|134.0|3299|RSW|Origin
2014|2|3223|132.0|3355|RSW|Origin
2014|3|4256|158.0|4414|RSW|Origin
2014|4|3365|119.0|3484|RSW|Origin
2014|5|2449|49.0|2498|RSW|Origin
2014|6|2013|30.0|2043|RSW|Origin
2014|7|1964|40.0|2004|RSW|Origin
2014|8|1828|42.0|1870|RSW|Origin
2014|9|1566|30.0|1596|RSW|Origin
2014|10|1957|45.0|2002|RSW|Origin
2014|11|2665|92.0|2757|RSW|Origin
2014|12|3008|121.0|3129|RSW|Origin
2014|TOTAL|31459|992.0|32451|RSW|Origin
2015|1|3388|144.0|3532|RSW|Origin
2015|2|3273|133.0|3406|RSW|Origin
2015|3|4281|159.0|4440|RSW|Origin
2015|4|3351|134.0|3485|RSW|Origin
2015|5|2432|60.0|2492|RSW|Origin
2015|6|1966|38.0|2004|RSW|Origin
2015|7|1941|53.0|1994|RSW|Origin
2015|8|1800|53.0|1853|RSW|Origin
2015|9|1573|41.0|1614|RSW|Origin
2015|10|2017|66.0|2083|RSW|Origin
2015|11|2723|118.0|2841|RSW|Origin
2015|12|3271|192.0|3463|RSW|Origin
2015|TOTAL|32016|1191.0|33207|RSW|Origin
2016|1|3580|168.0|3748|RSW|Origin
2016|2|3574|172.0|3746|RSW|Origin
2016|3|4479|221.0|4700|RSW|Origin
2016|4|3370|163.0|3533|RSW|Origin
2016|5|2314|69.0|2383|RSW|Origin
2016|6|1847|64.0|1911|RSW|Origin
2016|7|1848|81.0|1929|RSW|Origin
2016|8|1739|69.0|1808|RSW|Origin
2016|9|1536|39.0|1575|RSW|Origin
2016|10|2034|58.0|2092|RSW|Origin
2016|11|2747|90.0|2837|RSW|Origin
2016|12|3245|170.0|3415|RSW|Origin
2016|TOTAL|32313|1364.0|33677|RSW|Origin
2017|1|3610|173.0|3783|RSW|Origin
2017|2|3406|182.0|3588|RSW|Origin
2017|3|4379|229.0|4608|RSW|Origin
2017|4|3882|173.0|4055|RSW|Origin
2017|5|2357|55.0|2412|RSW|Origin
2017|6|2024|37.0|2061|RSW|Origin
2017|7|1995|53.0|2048|RSW|Origin
2017|8|1841|55.0|1896|RSW|Origin
2017|9|1315|36.0|1351|RSW|Origin
2017|10|2103|36.0|2139|RSW|Origin
2017|11|2759|102.0|2861|RSW|Origin
2017|12|3297|145.0|3442|RSW|Origin
2017|TOTAL|32968|1276.0|34244|RSW|Origin
2018|1|3784|127.0|3911|RSW|Origin
2018|2|3692|155.0|3847|RSW|Origin
2018|3|4591|202.0|4793|RSW|Origin
2018|4|3259|148.0|3407|RSW|Origin
2018|5|2404|55.0|2459|RSW|Origin
2018|6|1997|42.0|2039|RSW|Origin
2018|7|1994|63.0|2057|RSW|Origin
2018|8|1835|63.0|1898|RSW|Origin
2018|9|1592|47.0|1639|RSW|Origin
2018|10|2066|60.0|2126|RSW|Origin
2018|11|2776|103.0|2879|RSW|Origin
2018|12|3475|139.0|3614|RSW|Origin
2018|TOTAL|33465|1204.0|34669|RSW|Origin
2019|1|3837|128.0|3965|RSW|Origin
2019|2|3689|136.0|3825|RSW|Origin
2019|3|4775|189.0|4964|RSW|Origin
2019|4|3785|136.0|3921|RSW|Origin
2019|5|2479|50.0|2529|RSW|Origin
2019|6|2020|34.0|2054|RSW|Origin
2019|7|1902|48.0|1950|RSW|Origin
2019|8|1782|48.0|1830|RSW|Origin
2019|9|1675|36.0|1711|RSW|Origin
2019|10|2147|58.0|2205|RSW|Origin
2019|11|3219|126.0|3345|RSW|Origin
2019|12|3905|168.0|4073|RSW|Origin
2019|TOTAL|35215|1157.0|36372|RSW|Origin
2020|1|4092|162.0|4254|RSW|Origin
2020|2|4214|162.0|4376|RSW|Origin
2020|3|4425|176.0|4601|RSW|Origin
2020|4|1219||1219|RSW|Origin
2020|5|911||911|RSW|Origin
2020|6|1325||1325|RSW|Origin
2020|7|1829||1829|RSW|Origin
2020|8|1630||1630|RSW|Origin
2020|9|1256||1256|RSW|Origin
2020|10|2000|5.0|2005|RSW|Origin
2020|11|2771|25.0|2796|RSW|Origin
2020|12|3301|35.0|3336|RSW|Origin
2020|TOTAL|28973|565.0|29538|RSW|Origin
2021|1|3286|28.0|3314|RSW|Origin
2021|2|3028|8.0|3036|RSW|Origin
2021|3|4661|4.0|4665|RSW|Origin
2021|4|4404|4.0|4408|RSW|Origin
2021|5|3866|5.0|3871|RSW|Origin
2021|6|3178|4.0|3182|RSW|Origin
2021|7|3024|1.0|3025|RSW|Origin
2021|8|2842|9.0|2851|RSW|Origin
2021|9|2311|13.0|2324|RSW|Origin
2021|10|2752|40.0|2792|RSW|Origin
2021|11|3688|84.0|3772|RSW|Origin
2021|12|4154|123.0|4277|RSW|Origin
2021|TOTAL|41194|323.0|41517|RSW|Origin
2022|1|4108|96.0|4204|RSW|Origin
2022|2|4016|74.0|4090|RSW|Origin
2022|3|5020|138.0|5158|RSW|Origin
2022|4|4031|128.0|4159|RSW|Origin
2022|5|2965|48.0|3013|RSW|Origin
2022|6|2224|35.0|2259|RSW|Origin
2022|7|2242|39.0|2281|RSW|Origin
2022|8|2161|39.0|2200|RSW|Origin
2022|9|1847|28.0|1875|RSW|Origin
2022|10|1557|54.0|1611|RSW|Origin
2022|11|2907|113.0|3020|RSW|Origin
2022|12|2988|126.0|3114|RSW|Origin
2022|TOTAL|36066|918.0|36984|RSW|Origin
2023|1|3282|128.0|3410|RSW|Origin
2023|2|3220|96.0|3316|RSW|Origin
2023|3|3750|115.0|3865|RSW|Origin
2023|4|3331|119.0|3450|RSW|Origin
2023|5|2800|39.0|2839|RSW|Origin
2023|TOTAL|16383|497.0|16880|RSW|Origin
2002|10|1695|14.0|1709|RSW|Destination
2002|11|1965|47.0|2012|RSW|Destination
2002|12|2318|48.0|2366|RSW|Destination
2002|TOTAL|21927|307.0|22234|RSW|Destination
2003|1|2542|49.0|2591|RSW|Destination
2003|2|2584|44.0|2628|RSW|Destination
2003|3|3115|55.0|3170|RSW|Destination
2003|4|2888|36.0|2924|RSW|Destination
2003|5|2031|14.0|2045|RSW|Destination
2003|6|1825|20.0|1845|RSW|Destination
2003|7|1823|15.0|1838|RSW|Destination
2003|8|1774|14.0|1788|RSW|Destination
2003|9|1679|13.0|1692|RSW|Destination
2003|10|1991|23.0|2014|RSW|Destination
2003|11|2250|54.0|2304|RSW|Destination
2003|12|2598|53.0|2651|RSW|Destination
2003|TOTAL|27100|390.0|27490|RSW|Destination
2004|1|2747|56.0|2803|RSW|Destination
2004|2|2913|57.0|2970|RSW|Destination
2004|3|3302|68.0|3370|RSW|Destination
2004|4|2967|39.0|3006|RSW|Destination
2004|5|2387|25.0|2412|RSW|Destination
2004|6|2024|24.0|2048|RSW|Destination
2004|7|2089|28.0|2117|RSW|Destination
2004|8|1971|28.0|1999|RSW|Destination
2004|9|1716|24.0|1740|RSW|Destination
2004|10|2370|29.0|2399|RSW|Destination
2004|11|2814|58.0|2872|RSW|Destination
2004|12|3235|48.0|3283|RSW|Destination
2004|TOTAL|30535|484.0|31019|RSW|Destination
2005|1|3321|57.0|3378|RSW|Destination
2005|2|3641|49.0|3690|RSW|Destination
2005|3|4410|61.0|4471|RSW|Destination
2005|4|3992|31.0|4023|RSW|Destination
2005|5|2875|34.0|2909|RSW|Destination
2005|6|2465|30.0|2495|RSW|Destination
2005|7|2412|26.0|2438|RSW|Destination
2005|8|2302|28.0|2330|RSW|Destination
